Subfigure,Element,Attribute,Value
A,206,TaxonomyLevel,Field
A,206,TaxonomyValue,Chemical Engineering
A,206,Year,2014
A,206,PercentFemale,15.75135787567893
A,207,TaxonomyLevel,Field
A,207,TaxonomyValue,Chemical Engineering
A,207,Year,2013
A,207,PercentFemale,15.519399249061319
A,208,TaxonomyLevel,Field
A,208,TaxonomyValue,Chemical Engineering
A,208,Year,2012
A,208,PercentFemale,14.983713355048861
A,209,TaxonomyLevel,Field
A,209,TaxonomyValue,Chemical Engineering
A,209,Year,2011
A,209,PercentFemale,13.91891891891891
A,210,TaxonomyLevel,Field
A,210,TaxonomyValue,Aerospace Engineering
A,210,Year,2016
A,210,PercentFemale,11.70520231213872
A,211,TaxonomyLevel,Field
A,211,TaxonomyValue,Aerospace Engineering
A,211,Year,2015
A,211,PercentFemale,11.06128550074738
A,212,TaxonomyLevel,Field
A,212,TaxonomyValue,Aerospace Engineering
A,212,Year,2020
A,212,PercentFemale,13.253856942496489
A,213,TaxonomyLevel,Field
A,213,TaxonomyValue,Aerospace Engineering
A,213,Year,2019
A,213,PercentFemale,12.674094707520888
A,214,TaxonomyLevel,Field
A,214,TaxonomyValue,Aerospace Engineering
A,214,Year,2018
A,214,PercentFemale,12.44725738396624
A,215,TaxonomyLevel,Field
A,215,TaxonomyValue,Aerospace Engineering
A,215,Year,2017
A,215,PercentFemale,12.30661040787623
A,216,TaxonomyLevel,Field
A,216,TaxonomyValue,Aerospace Engineering
A,216,Year,2014
A,216,PercentFemale,10.620155038759691
A,217,TaxonomyLevel,Field
A,217,TaxonomyValue,Aerospace Engineering
A,217,Year,2013
A,217,PercentFemale,9.29133858267716
A,218,TaxonomyLevel,Field
A,218,TaxonomyValue,Aerospace Engineering
A,218,Year,2012
A,218,PercentFemale,9.29866036249014
A,219,TaxonomyLevel,Field
A,219,TaxonomyValue,Aerospace Engineering
A,219,Year,2011
A,219,PercentFemale,9.28917609046849
A,220,TaxonomyLevel,Field
A,220,TaxonomyValue,Industrial Engineering
A,220,Year,2020
A,220,PercentFemale,19.97828447339848
A,221,TaxonomyLevel,Field
A,221,TaxonomyValue,Industrial Engineering
A,221,Year,2019
A,221,PercentFemale,19.62922573609596
A,222,TaxonomyLevel,Field
A,222,TaxonomyValue,Industrial Engineering
A,222,Year,2018
A,222,PercentFemale,18.69565217391304
A,223,TaxonomyLevel,Field
A,223,TaxonomyValue,Industrial Engineering
A,223,Year,2017
A,223,PercentFemale,17.86108048511576
A,224,TaxonomyLevel,Field
A,224,TaxonomyValue,Industrial Engineering
A,224,Year,2016
A,224,PercentFemale,17.28395061728395
A,225,TaxonomyLevel,Field
A,225,TaxonomyValue,Industrial Engineering
A,225,Year,2015
A,225,PercentFemale,16.45274212368728
A,226,TaxonomyLevel,Field
A,226,TaxonomyValue,Industrial Engineering
A,226,Year,2014
A,226,PercentFemale,15.808383233532929
A,227,TaxonomyLevel,Field
A,227,TaxonomyValue,Industrial Engineering
A,227,Year,2013
A,227,PercentFemale,15.47029702970297
A,228,TaxonomyLevel,Field
A,228,TaxonomyValue,Industrial Engineering
A,228,Year,2012
A,228,PercentFemale,15.62099871959026
A,229,TaxonomyLevel,Field
A,229,TaxonomyValue,Industrial Engineering
A,229,Year,2011
A,229,PercentFemale,14.78149100257069
A,230,TaxonomyLevel,Field
A,230,TaxonomyValue,Systems Engineering
A,230,Year,2020
A,230,PercentFemale,19.05487804878048
A,231,TaxonomyLevel,Field
A,231,TaxonomyValue,Systems Engineering
A,231,Year,2019
A,231,PercentFemale,18.26625386996904
A,232,TaxonomyLevel,Field
A,232,TaxonomyValue,Systems Engineering
A,232,Year,2018
A,232,PercentFemale,17.30474732006125
A,233,TaxonomyLevel,Field
A,233,TaxonomyValue,Systems Engineering
A,233,Year,2017
A,233,PercentFemale,16.79389312977099
A,234,TaxonomyLevel,Field
A,234,TaxonomyValue,Systems Engineering
A,234,Year,2016
A,234,PercentFemale,16.76923076923077
A,235,TaxonomyLevel,Field
A,235,TaxonomyValue,Systems Engineering
A,235,Year,2015
A,235,PercentFemale,15.80594679186228
A,236,TaxonomyLevel,Field
A,236,TaxonomyValue,Systems Engineering
A,236,Year,2014
A,236,PercentFemale,15.42130365659777
A,237,TaxonomyLevel,Field
A,237,TaxonomyValue,Systems Engineering
A,237,Year,2013
A,237,PercentFemale,14.61038961038961
A,238,TaxonomyLevel,Field
A,238,TaxonomyValue,Systems Engineering
A,238,Year,2012
A,238,PercentFemale,14.42622950819672
A,239,TaxonomyLevel,Field
A,239,TaxonomyValue,Systems Engineering
A,239,Year,2011
A,239,PercentFemale,13.68948247078464
A,240,TaxonomyLevel,Field
A,240,TaxonomyValue,Mechanical Engineering
A,240,Year,2020
A,240,PercentFemale,13.38537149465163
A,241,TaxonomyLevel,Field
A,241,TaxonomyValue,Mechanical Engineering
A,241,Year,2019
A,241,PercentFemale,12.985507246376809
A,242,TaxonomyLevel,Field
A,242,TaxonomyValue,Mechanical Engineering
A,242,Year,2018
A,242,PercentFemale,12.57242178447277
A,243,TaxonomyLevel,Field
A,243,TaxonomyValue,Mechanical Engineering
A,243,Year,2016
A,243,PercentFemale,11.48126115407495
A,244,TaxonomyLevel,Field
A,244,TaxonomyValue,Mechanical Engineering
A,244,Year,2015
A,244,PercentFemale,11.0939907550077
A,245,TaxonomyLevel,Field
A,245,TaxonomyValue,Mechanical Engineering
A,245,Year,2014
A,245,PercentFemale,10.63218390804597
A,246,TaxonomyLevel,Field
A,246,TaxonomyValue,Mechanical Engineering
A,246,Year,2017
A,246,PercentFemale,11.780028943560051
A,247,TaxonomyLevel,Field
A,247,TaxonomyValue,Mechanical Engineering
A,247,Year,2012
A,247,PercentFemale,9.36454849498327
A,248,TaxonomyLevel,Field
A,248,TaxonomyValue,Mechanical Engineering
A,248,Year,2013
A,248,PercentFemale,9.94798439531859
A,249,TaxonomyLevel,Field
A,249,TaxonomyValue,Mechanical Engineering
A,249,Year,2011
A,249,PercentFemale,9.305508039685249
A,250,TaxonomyLevel,Field
A,250,TaxonomyValue,Operations Research
A,250,Year,2016
A,250,PercentFemale,18.1959564541213
A,251,TaxonomyLevel,Field
A,251,TaxonomyValue,Operations Research
A,251,Year,2015
A,251,PercentFemale,17.17990275526742
A,252,TaxonomyLevel,Field
A,252,TaxonomyValue,Operations Research
A,252,Year,2011
A,252,PercentFemale,16.3751987281399
A,253,TaxonomyLevel,Field
A,253,TaxonomyValue,Operations Research
A,253,Year,2020
A,253,PercentFemale,18.910741301059
A,254,TaxonomyLevel,Field
A,254,TaxonomyValue,Operations Research
A,254,Year,2019
A,254,PercentFemale,19.578313253012038
A,255,TaxonomyLevel,Field
A,255,TaxonomyValue,Operations Research
A,255,Year,2018
A,255,PercentFemale,19.04047976011994
A,256,TaxonomyLevel,Field
A,256,TaxonomyValue,Operations Research
A,256,Year,2017
A,256,PercentFemale,19.335347432024168
A,257,TaxonomyLevel,Field
A,257,TaxonomyValue,Operations Research
A,257,Year,2014
A,257,PercentFemale,16.396103896103888
A,258,TaxonomyLevel,Field
A,258,TaxonomyValue,Operations Research
A,258,Year,2013
A,258,PercentFemale,16.77631578947368
A,259,TaxonomyLevel,Field
A,259,TaxonomyValue,Operations Research
A,259,Year,2012
A,259,PercentFemale,16.528925619834713
A,260,TaxonomyLevel,Field
A,260,TaxonomyValue,Management
A,260,Year,2016
A,260,PercentFemale,26.35239567233385
A,261,TaxonomyLevel,Field
A,261,TaxonomyValue,Management
A,261,Year,2015
A,261,PercentFemale,26.236644242184408
A,262,TaxonomyLevel,Field
A,262,TaxonomyValue,Management
A,262,Year,2011
A,262,PercentFemale,24.7564935064935
A,263,TaxonomyLevel,Field
A,263,TaxonomyValue,Management
A,263,Year,2020
A,263,PercentFemale,27.73467804499612
A,264,TaxonomyLevel,Field
A,264,TaxonomyValue,Management
A,264,Year,2019
A,264,PercentFemale,27.50759878419453
A,265,TaxonomyLevel,Field
A,265,TaxonomyValue,Management
A,265,Year,2018
A,265,PercentFemale,27.4420372481946
A,266,TaxonomyLevel,Field
A,266,TaxonomyValue,Management
A,266,Year,2017
A,266,PercentFemale,27.159562429271972
A,267,TaxonomyLevel,Field
A,267,TaxonomyValue,Management
A,267,Year,2014
A,267,PercentFemale,26.151980598221503
A,268,TaxonomyLevel,Field
A,268,TaxonomyValue,Management
A,268,Year,2013
A,268,PercentFemale,25.937878176684148
A,269,TaxonomyLevel,Field
A,269,TaxonomyValue,Management
A,269,Year,2012
A,269,PercentFemale,25.260625501202888
A,270,TaxonomyLevel,Field
A,270,TaxonomyValue,Electrical Engineering
A,270,Year,2018
A,270,PercentFemale,12.834608030592731
A,271,TaxonomyLevel,Field
A,271,TaxonomyValue,Electrical Engineering
A,271,Year,2020
A,271,PercentFemale,13.65735115431348
A,272,TaxonomyLevel,Field
A,272,TaxonomyValue,Electrical Engineering
A,272,Year,2019
A,272,PercentFemale,13.43175217812197
A,273,TaxonomyLevel,Field
A,273,TaxonomyValue,Electrical Engineering
A,273,Year,2017
A,273,PercentFemale,12.47904191616766
A,274,TaxonomyLevel,Field
A,274,TaxonomyValue,Electrical Engineering
A,274,Year,2016
A,274,PercentFemale,11.9533527696793
A,275,TaxonomyLevel,Field
A,275,TaxonomyValue,Electrical Engineering
A,275,Year,2015
A,275,PercentFemale,11.5289460663038
A,276,TaxonomyLevel,Field
A,276,TaxonomyValue,Electrical Engineering
A,276,Year,2014
A,276,PercentFemale,11.198179979777551
A,277,TaxonomyLevel,Field
A,277,TaxonomyValue,Electrical Engineering
A,277,Year,2013
A,277,PercentFemale,10.68702290076335
A,278,TaxonomyLevel,Field
A,278,TaxonomyValue,Electrical Engineering
A,278,Year,2012
A,278,PercentFemale,11.02504518461141
A,279,TaxonomyLevel,Field
A,279,TaxonomyValue,Electrical Engineering
A,279,Year,2011
A,279,PercentFemale,10.735215769845489
A,280,TaxonomyLevel,Field
A,280,TaxonomyValue,Computer Engineering
A,280,Year,2018
A,280,PercentFemale,13.09062742060418
A,281,TaxonomyLevel,Field
A,281,TaxonomyValue,Computer Engineering
A,281,Year,2020
A,281,PercentFemale,13.942680092951202
A,282,TaxonomyLevel,Field
A,282,TaxonomyValue,Computer Engineering
A,282,Year,2019
A,282,PercentFemale,13.701113701113702
A,283,TaxonomyLevel,Field
A,283,TaxonomyValue,Computer Engineering
A,283,Year,2017
A,283,PercentFemale,12.88311688311688
A,284,TaxonomyLevel,Field
A,284,TaxonomyValue,Computer Engineering
A,284,Year,2016
A,284,PercentFemale,12.39293361884368
A,285,TaxonomyLevel,Field
A,285,TaxonomyValue,Computer Engineering
A,285,Year,2015
A,285,PercentFemale,11.86765108012031
A,286,TaxonomyLevel,Field
A,286,TaxonomyValue,Computer Engineering
A,286,Year,2014
A,286,PercentFemale,11.43016448285475
A,287,TaxonomyLevel,Field
A,287,TaxonomyValue,Computer Engineering
A,287,Year,2013
A,287,PercentFemale,10.8375778155065
A,288,TaxonomyLevel,Field
A,288,TaxonomyValue,Computer Engineering
A,288,Year,2012
A,288,PercentFemale,11.10149942329873
A,289,TaxonomyLevel,Field
A,289,TaxonomyValue,Computer Engineering
A,289,Year,2011
A,289,PercentFemale,10.76647778109156
A,290,TaxonomyLevel,Field
A,290,TaxonomyValue,Materials Engineering
A,290,Year,2016
A,290,PercentFemale,16.16011860637509
A,291,TaxonomyLevel,Field
A,291,TaxonomyValue,Materials Engineering
A,291,Year,2014
A,291,PercentFemale,15.022761760242789
A,292,TaxonomyLevel,Field
A,292,TaxonomyValue,Materials Engineering
A,292,Year,2015
A,292,PercentFemale,15.443425076452598
A,293,TaxonomyLevel,Field
A,293,TaxonomyValue,Materials Engineering
A,293,Year,2020
A,293,PercentFemale,18.52117731514716
A,294,TaxonomyLevel,Field
A,294,TaxonomyValue,Materials Engineering
A,294,Year,2019
A,294,PercentFemale,18.040873854827343
A,295,TaxonomyLevel,Field
A,295,TaxonomyValue,Materials Engineering
A,295,Year,2018
A,295,PercentFemale,17.65134938001459
A,296,TaxonomyLevel,Field
A,296,TaxonomyValue,Materials Engineering
A,296,Year,2017
A,296,PercentFemale,16.8244719592134
A,297,TaxonomyLevel,Field
A,297,TaxonomyValue,Materials Engineering
A,297,Year,2013
A,297,PercentFemale,14.896867838044308
A,298,TaxonomyLevel,Field
A,298,TaxonomyValue,Materials Engineering
A,298,Year,2012
A,298,PercentFemale,13.76075058639562
A,299,TaxonomyLevel,Field
A,299,TaxonomyValue,Materials Engineering
A,299,Year,2011
A,299,PercentFemale,13.10008136696501
A,300,TaxonomyLevel,Field
A,300,TaxonomyValue,Biomedical Engineering
A,300,Year,2015
A,300,PercentFemale,18.84816753926701
A,301,TaxonomyLevel,Field
A,301,TaxonomyValue,Biomedical Engineering
A,301,Year,2014
A,301,PercentFemale,17.44604316546762
A,302,TaxonomyLevel,Field
A,302,TaxonomyValue,Biomedical Engineering
A,302,Year,2020
A,302,PercentFemale,22.81988590057049
A,303,TaxonomyLevel,Field
A,303,TaxonomyValue,Biomedical Engineering
A,303,Year,2019
A,303,PercentFemale,22.31139646869984
A,304,TaxonomyLevel,Field
A,304,TaxonomyValue,Biomedical Engineering
A,304,Year,2018
A,304,PercentFemale,21.26436781609195
A,305,TaxonomyLevel,Field
A,305,TaxonomyValue,Biomedical Engineering
A,305,Year,2017
A,305,PercentFemale,19.53376205787781
A,306,TaxonomyLevel,Field
A,306,TaxonomyValue,Biomedical Engineering
A,306,Year,2016
A,306,PercentFemale,19.51013513513513
A,307,TaxonomyLevel,Field
A,307,TaxonomyValue,Biomedical Engineering
A,307,Year,2013
A,307,PercentFemale,17.19500480307396
A,308,TaxonomyLevel,Field
A,308,TaxonomyValue,Biomedical Engineering
A,308,Year,2012
A,308,PercentFemale,15.828092243186582
A,309,TaxonomyLevel,Field
A,309,TaxonomyValue,Biomedical Engineering
A,309,Year,2011
A,309,PercentFemale,15.72052401746725
A,310,TaxonomyLevel,Field
A,310,TaxonomyValue,Architecture
A,310,Year,2020
A,310,PercentFemale,32.49678249678249
A,311,TaxonomyLevel,Field
A,311,TaxonomyValue,Architecture
A,311,Year,2019
A,311,PercentFemale,31.85560481317289
A,312,TaxonomyLevel,Field
A,312,TaxonomyValue,Architecture
A,312,Year,2018
A,312,PercentFemale,30.63402385436283
A,313,TaxonomyLevel,Field
A,313,TaxonomyValue,Architecture
A,313,Year,2016
A,313,PercentFemale,29.58280657395701
A,314,TaxonomyLevel,Field
A,314,TaxonomyValue,Architecture
A,314,Year,2015
A,314,PercentFemale,28.986442866365397
A,315,TaxonomyLevel,Field
A,315,TaxonomyValue,Architecture
A,315,Year,2014
A,315,PercentFemale,28.74598070739549
A,316,TaxonomyLevel,Field
A,316,TaxonomyValue,Architecture
A,316,Year,2017
A,316,PercentFemale,30.350438047559443
A,317,TaxonomyLevel,Field
A,317,TaxonomyValue,Architecture
A,317,Year,2013
A,317,PercentFemale,27.89948453608247
A,318,TaxonomyLevel,Field
A,318,TaxonomyValue,Architecture
A,318,Year,2012
A,318,PercentFemale,27.01111837802485
A,319,TaxonomyLevel,Field
A,319,TaxonomyValue,Architecture
A,319,Year,2011
A,319,PercentFemale,26.05156037991858
A,320,TaxonomyLevel,Field
A,320,TaxonomyValue,Computer Science
A,320,Year,2020
A,320,PercentFemale,17.21074838996224
A,321,TaxonomyLevel,Field
A,321,TaxonomyValue,Computer Science
A,321,Year,2019
A,321,PercentFemale,16.62906137184115
A,322,TaxonomyLevel,Field
A,322,TaxonomyValue,Computer Science
A,322,Year,2016
A,322,PercentFemale,15.337870685464269
A,323,TaxonomyLevel,Field
A,323,TaxonomyValue,Computer Science
A,323,Year,2015
A,323,PercentFemale,15.44593921275535
A,324,TaxonomyLevel,Field
A,324,TaxonomyValue,Computer Science
A,324,Year,2014
A,324,PercentFemale,14.94252873563218
A,325,TaxonomyLevel,Field
A,325,TaxonomyValue,Computer Science
A,325,Year,2018
A,325,PercentFemale,16.1022805805114
A,326,TaxonomyLevel,Field
A,326,TaxonomyValue,Computer Science
A,326,Year,2017
A,326,PercentFemale,15.84531950011789
A,327,TaxonomyLevel,Field
A,327,TaxonomyValue,Computer Science
A,327,Year,2013
A,327,PercentFemale,14.56764476759283
A,328,TaxonomyLevel,Field
A,328,TaxonomyValue,Computer Science
A,328,Year,2012
A,328,PercentFemale,14.72602739726027
A,329,TaxonomyLevel,Field
A,329,TaxonomyValue,Computer Science
A,329,Year,2011
A,329,PercentFemale,14.549344744584111
A,330,TaxonomyLevel,Field
A,330,TaxonomyValue,Information Technology
A,330,Year,2016
A,330,PercentFemale,22.13740458015267
A,331,TaxonomyLevel,Field
A,331,TaxonomyValue,Information Technology
A,331,Year,2015
A,331,PercentFemale,22.65023112480739
A,332,TaxonomyLevel,Field
A,332,TaxonomyValue,Information Technology
A,332,Year,2014
A,332,PercentFemale,22.56493506493506
A,333,TaxonomyLevel,Field
A,333,TaxonomyValue,Information Technology
A,333,Year,2020
A,333,PercentFemale,23.378582202111613
A,334,TaxonomyLevel,Field
A,334,TaxonomyValue,Information Technology
A,334,Year,2019
A,334,PercentFemale,23.416789396170838
A,335,TaxonomyLevel,Field
A,335,TaxonomyValue,Information Technology
A,335,Year,2018
A,335,PercentFemale,21.7391304347826
A,336,TaxonomyLevel,Field
A,336,TaxonomyValue,Information Technology
A,336,Year,2017
A,336,PercentFemale,20.87745839636914
A,337,TaxonomyLevel,Field
A,337,TaxonomyValue,Information Technology
A,337,Year,2013
A,337,PercentFemale,22.32704402515723
A,338,TaxonomyLevel,Field
A,338,TaxonomyValue,Information Technology
A,338,Year,2012
A,338,PercentFemale,21.85970636215334
A,339,TaxonomyLevel,Field
A,339,TaxonomyValue,Information Technology
A,339,Year,2011
A,339,PercentFemale,21.6260162601626
A,340,TaxonomyLevel,Field
A,340,TaxonomyValue,Management Information Systems
A,340,Year,2020
A,340,PercentFemale,21.35355892648774
A,341,TaxonomyLevel,Field
A,341,TaxonomyValue,Management Information Systems
A,341,Year,2019
A,341,PercentFemale,22.28506787330317
A,342,TaxonomyLevel,Field
A,342,TaxonomyValue,Management Information Systems
A,342,Year,2018
A,342,PercentFemale,21.24105011933174
A,343,TaxonomyLevel,Field
A,343,TaxonomyValue,Management Information Systems
A,343,Year,2017
A,343,PercentFemale,21.50537634408602
A,344,TaxonomyLevel,Field
A,344,TaxonomyValue,Management Information Systems
A,344,Year,2016
A,344,PercentFemale,21.40221402214022
A,345,TaxonomyLevel,Field
A,345,TaxonomyValue,Management Information Systems
A,345,Year,2015
A,345,PercentFemale,19.92433795712484
A,346,TaxonomyLevel,Field
A,346,TaxonomyValue,Management Information Systems
A,346,Year,2014
A,346,PercentFemale,19.35064935064935
A,347,TaxonomyLevel,Field
A,347,TaxonomyValue,Management Information Systems
A,347,Year,2013
A,347,PercentFemale,18.84057971014492
A,348,TaxonomyLevel,Field
A,348,TaxonomyValue,Management Information Systems
A,348,Year,2012
A,348,PercentFemale,18.410596026490058
A,349,TaxonomyLevel,Field
A,349,TaxonomyValue,Management Information Systems
A,349,Year,2011
A,349,PercentFemale,18.27814569536424
A,350,TaxonomyLevel,Field
A,350,TaxonomyValue,Finance
A,350,Year,2020
A,350,PercentFemale,19.30527722110888
A,351,TaxonomyLevel,Field
A,351,TaxonomyValue,Finance
A,351,Year,2019
A,351,PercentFemale,18.881578947368418
A,352,TaxonomyLevel,Field
A,352,TaxonomyValue,Finance
A,352,Year,2018
A,352,PercentFemale,18.304172274562582
A,353,TaxonomyLevel,Field
A,353,TaxonomyValue,Finance
A,353,Year,2013
A,353,PercentFemale,16.81850035038542
A,354,TaxonomyLevel,Field
A,354,TaxonomyValue,Finance
A,354,Year,2012
A,354,PercentFemale,16.01941747572815
A,355,TaxonomyLevel,Field
A,355,TaxonomyValue,Finance
A,355,Year,2017
A,355,PercentFemale,18.35486063902107
A,356,TaxonomyLevel,Field
A,356,TaxonomyValue,Finance
A,356,Year,2016
A,356,PercentFemale,17.63085399449036
A,357,TaxonomyLevel,Field
A,357,TaxonomyValue,Finance
A,357,Year,2015
A,357,PercentFemale,17.37024221453287
A,358,TaxonomyLevel,Field
A,358,TaxonomyValue,Finance
A,358,Year,2014
A,358,PercentFemale,16.86661961891319
A,359,TaxonomyLevel,Field
A,359,TaxonomyValue,Finance
A,359,Year,2011
A,359,PercentFemale,15.97757533286615
A,360,TaxonomyLevel,Field
A,360,TaxonomyValue,Economics
A,360,Year,2012
A,360,PercentFemale,17.0
A,361,TaxonomyLevel,Field
A,361,TaxonomyValue,Economics
A,361,Year,2011
A,361,PercentFemale,16.36125654450261
A,362,TaxonomyLevel,Field
A,362,TaxonomyValue,Economics
A,362,Year,2013
A,362,PercentFemale,17.14655451310255
A,363,TaxonomyLevel,Field
A,363,TaxonomyValue,Economics
A,363,Year,2020
A,363,PercentFemale,20.3244837758112
A,364,TaxonomyLevel,Field
A,364,TaxonomyValue,Economics
A,364,Year,2019
A,364,PercentFemale,19.81796829125073
A,365,TaxonomyLevel,Field
A,365,TaxonomyValue,Economics
A,365,Year,2018
A,365,PercentFemale,19.49202598936798
A,366,TaxonomyLevel,Field
A,366,TaxonomyValue,Economics
A,366,Year,2017
A,366,PercentFemale,18.77781073865322
A,367,TaxonomyLevel,Field
A,367,TaxonomyValue,Economics
A,367,Year,2016
A,367,PercentFemale,18.20121951219512
A,368,TaxonomyLevel,Field
A,368,TaxonomyValue,Economics
A,368,Year,2015
A,368,PercentFemale,17.998134908299658
A,369,TaxonomyLevel,Field
A,369,TaxonomyValue,Economics
A,369,Year,2014
A,369,PercentFemale,17.6489226869455
A,370,TaxonomyLevel,Field
A,370,TaxonomyValue,Accounting
A,370,Year,2020
A,370,PercentFemale,30.34825870646766
A,371,TaxonomyLevel,Field
A,371,TaxonomyValue,Accounting
A,371,Year,2019
A,371,PercentFemale,29.75265017667844
A,372,TaxonomyLevel,Field
A,372,TaxonomyValue,Accounting
A,372,Year,2018
A,372,PercentFemale,30.47550432276657
A,373,TaxonomyLevel,Field
A,373,TaxonomyValue,Accounting
A,373,Year,2017
A,373,PercentFemale,30.168005843681513
A,374,TaxonomyLevel,Field
A,374,TaxonomyValue,Accounting
A,374,Year,2016
A,374,PercentFemale,30.239520958083833
A,375,TaxonomyLevel,Field
A,375,TaxonomyValue,Accounting
A,375,Year,2015
A,375,PercentFemale,30.00767459708365
A,376,TaxonomyLevel,Field
A,376,TaxonomyValue,Accounting
A,376,Year,2014
A,376,PercentFemale,29.54186413902053
A,377,TaxonomyLevel,Field
A,377,TaxonomyValue,Accounting
A,377,Year,2013
A,377,PercentFemale,28.67469879518072
A,378,TaxonomyLevel,Field
A,378,TaxonomyValue,Accounting
A,378,Year,2012
A,378,PercentFemale,27.12418300653594
A,379,TaxonomyLevel,Field
A,379,TaxonomyValue,Accounting
A,379,Year,2011
A,379,PercentFemale,26.21848739495798
A,380,TaxonomyLevel,Field
A,380,TaxonomyValue,Physiology
A,380,Year,2017
A,380,PercentFemale,26.454445664105382
A,381,TaxonomyLevel,Field
A,381,TaxonomyValue,Physiology
A,381,Year,2020
A,381,PercentFemale,29.336307863915227
A,382,TaxonomyLevel,Field
A,382,TaxonomyValue,Physiology
A,382,Year,2019
A,382,PercentFemale,28.442945474985947
